Customer_ID,Date,Age,Gender,Location,Device_Type,Traffic_Source,Campaign,Product_Category,Product_Name,Page_Viewed,Time_Spent_Min,Cart_Status,Purchase_Status,Quantity,Product_Price,Discount,Revenue,Ad_Spend,Payment_Method,Customer_Rating
CUST0445,05-08-2026,42,Other,Nizamabad,Mobile,WhatsApp,No Campaign,Sports,Cricket Bat,Cart Page,13.9,Not Added,Not Purchased,0,4999,0,0,32.22,Not Applicable,
CUST0446,14-03-2026,21,Female,Vijayawada,Mobile,Facebook,Summer Sale,Grocery,Green Tea,Cart Page,11.6,Added,Not Purchased,0,1999,0,0,78.82,Not Applicable,
CUST0447,18-01-2026,51,Female,Hyderabad,Mobile,YouTube,Weekend Offer,Electronics,Wireless Earbuds,Cart Page,13.6,Added,Purchased,3,999,500,2497,112.41,UPI,5
CUST0448,08-07-2026,19,Male,Chennai,Mobile,Direct,No Campaign,Grocery,Green Tea,Category Page,7.4,Not Added,Not Purchased,0,499,0,0,3.66,Not Applicable,
CUST0449,17-06-2026,41,Other,Bengaluru,Desktop,WhatsApp,Flash Sale,Electronics,Wireless Earbuds,Product Page,11.8,Added,Purchased,1,1299,100,1199,30.37,Credit Card,3.5
CUST0450,09-06-2026,54,Female,Bengaluru,Desktop,Email,Summer Sale,Beauty,Shampoo,Product Page,5.3,Not Added,Not Purchased,0,1499,0,0,32.71,Not Applicable,
CUST0451,08-02-2026,39,Other,Vijayawada,Mobile,Direct,Festive Sale,Sports,Cricket Bat,Checkout Page,16.1,Added,Not Purchased,0,1999,0,0,6.03,Not Applicable,
CUST0452,08-07-2026,19,Female,Warangal,Mobile,YouTube,Festive Sale,Fashion,Jeans,Home Page,6.3,Added,Not Purchased,0,699,0,0,56.37,Not Applicable,
CUST0453,22-03-2026,20,Female,Nizamabad,Mobile,Instagram,Festive Sale,Electronics,Wireless Earbuds,Product Page,14.8,Added,Purchased,2,499,0,998,51.39,Debit Card,4.5
CUST0454,22-01-2026,43,Male,Visakhapatnam,Mobile,Email,Weekend Offer,Grocery,Snacks Pack,Cart Page,15.9,Not Added,Not Purchased,0,999,0,0,10.88,Not Applicable,
CUST0455,30-03-2026,48,Other,Chennai,Mobile,Facebook,Weekend Offer,Home & Kitchen,Storage Box,Checkout Page,15.6,Added,Purchased,2,4999,250,9748,29.51,Debit Card,4
CUST0456,02-03-2026,43,Other,Bengaluru,Tablet,WhatsApp,New Customer,Home & Kitchen,Storage Box,Home Page,6.3,Not Added,Not Purchased,0,499,0,0,15.82,Not Applicable,
CUST0457,24-01-2026,51,Other,Karimnagar,Desktop,WhatsApp,Diwali Sale,Sports,Yoga Mat,Category Page,4.2,Added,Purchased,1,1999,50,1949,27.67,Cash on Delivery,4.5
CUST0458,29-05-2026,35,Male,Karimnagar,Mobile,Facebook,Festive Sale,Books,Business Book,Cart Page,15.3,Added,Purchased,1,499,0,499,65.19,Cash on Delivery,5
CUST0459,27-02-2026,27,Other,Chennai,Mobile,Google,Diwali Sale,Books,Exam Guide,Product Page,4.9,Not Added,Not Purchased,0,7999,0,0,88.54,Not Applicable,
CUST0460,05-01-2026,45,Male,Hyderabad,Desktop,Instagram,Festive Sale,Fashion,T-Shirt,Product Page,2.3,Added,Purchased,2,999,0,1998,40.95,UPI,4
CUST0461,15-08-2026,18,Other,Mumbai,Mobile,Email,Festive Sale,Grocery,Organic Rice,Cart Page,3.9,Not Added,Not Purchased,0,4999,0,0,15.73,Not Applicable,
CUST0462,09-01-2026,35,Male,Chennai,Mobile,Instagram,Diwali Sale,Sports,Yoga Mat,Home Page,19.8,Not Added,Not Purchased,0,699,0,0,44.22,Not Applicable,
CUST0463,28-07-2026,27,Other,Bengaluru,Mobile,Direct,New Customer,Grocery,Green Tea,Category Page,11.4,Not Added,Not Purchased,0,2499,0,0,4.33,Not Applicable,
CUST0464,02-01-2026,28,Male,Visakhapatnam,Mobile,Facebook,Weekend Offer,Beauty,Moisturizer,Product Page,17.5,Added,Purchased,2,1299,0,2598,81.8,Wallet,4
CUST0465,20-05-2026,52,Male,Vijayawada,Mobile,Instagram,Summer Sale,Beauty,Moisturizer,Product Page,16.3,Added,Purchased,2,999,100,1898,99.35,Wallet,3
CUST0466,22-05-2026,54,Male,Vijayawada,Desktop,Facebook,Diwali Sale,Grocery,Snacks Pack,Product Page,9.2,Added,Purchased,1,1499,150,1349,75.1,Cash on Delivery,3
CUST0467,04-05-2026,47,Male,Delhi,Desktop,Email,New Customer,Home & Kitchen,Water Bottle,Checkout Page,12,Added,Purchased,3,7999,50,23947,8.37,Wallet,4.5
CUST0468,24-07-2026,33,Other,Bengaluru,Desktop,YouTube,Weekend Offer,Grocery,Organic Rice,Product Page,19.4,Added,Not Purchased,0,4999,0,0,133.68,Not Applicable,
CUST0469,14-08-2026,40,Female,Visakhapatnam,Desktop,Instagram,No Campaign,Books,Python Book,Cart Page,8.1,Not Added,Not Purchased,0,1499,0,0,31.06,Not Applicable,
CUST0470,17-06-2026,35,Other,Karimnagar,Desktop,Google,Diwali Sale,Electronics,Wireless Earbuds,Cart Page,4.7,Added,Purchased,2,1999,50,3948,71.58,Cash on Delivery,3
CUST0471,01-01-2026,31,Female,Mumbai,Tablet,Direct,Diwali Sale,Books,Exam Guide,Cart Page,9.2,Not Added,Not Purchased,0,299,0,0,6.04,Not Applicable,
CUST0472,01-02-2026,37,Other,Visakhapatnam,Mobile,Instagram,Diwali Sale,Grocery,Snacks Pack,Checkout Page,11.1,Added,Not Purchased,0,999,0,0,72.6,Not Applicable,
CUST0473,15-03-2026,32,Other,Hyderabad,Desktop,YouTube,Summer Sale,Sports,Yoga Mat,Cart Page,12,Added,Not Purchased,0,699,0,0,107.83,Not Applicable,
CUST0474,19-03-2026,38,Male,Vijayawada,Mobile,Instagram,No Campaign,Home & Kitchen,Mixer Grinder,Home Page,16.8,Not Added,Not Purchased,0,999,0,0,44.06,Not Applicable,
CUST0475,04-04-2026,18,Female,Visakhapatnam,Mobile,Email,Weekend Offer,Sports,Skipping Rope,Category Page,1.9,Not Added,Not Purchased,0,1499,0,0,34.42,Not Applicable,
CUST0476,09-04-2026,18,Male,Warangal,Desktop,WhatsApp,Weekend Offer,Electronics,Power Bank,Checkout Page,3.3,Added,Not Purchased,0,299,0,0,32.02,Not Applicable,
CUST0477,18-02-2026,23,Male,Bengaluru,Desktop,YouTube,New Customer,Grocery,Green Tea,Product Page,18.8,Added,Not Purchased,0,499,0,0,116.81,Not Applicable,
CUST0478,20-03-2026,54,Female,Warangal,Mobile,WhatsApp,Flash Sale,Books,Exam Guide,Product Page,18.8,Added,Purchased,1,299,300,0,9.53,Net Banking,3
CUST0479,05-05-2026,26,Male,Karimnagar,Desktop,Email,New Customer,Beauty,Sunscreen,Cart Page,8.6,Added,Not Purchased,0,1499,0,0,26.91,Not Applicable,
CUST0480,15-03-2026,19,Other,Karimnagar,Desktop,Facebook,No Campaign,Home & Kitchen,Storage Box,Checkout Page,14.8,Added,Not Purchased,0,299,0,0,58.67,Not Applicable,
CUST0481,08-01-2026,43,Other,Mumbai,Mobile,Facebook,Festive Sale,Books,Exam Guide,Cart Page,9.1,Not Added,Not Purchased,0,299,0,0,41.12,Not Applicable,
CUST0482,31-07-2026,18,Other,Mumbai,Mobile,Instagram,Flash Sale,Electronics,Power Bank,Cart Page,5.5,Not Added,Not Purchased,0,2999,0,0,93.7,Not Applicable,
CUST0483,06-01-2026,34,Other,Warangal,Desktop,Google,New Customer,Sports,Yoga Mat,Cart Page,14.6,Added,Not Purchased,0,699,0,0,63.7,Not Applicable,
CUST0484,25-01-2026,44,Female,Mumbai,Desktop,Google,New Customer,Home & Kitchen,Cookware Set,Checkout Page,4.5,Added,Not Purchased,0,1499,0,0,33.03,Not Applicable,
CUST0485,18-04-2026,35,Female,Vijayawada,Desktop,WhatsApp,Diwali Sale,Home & Kitchen,Cookware Set,Checkout Page,2.3,Added,Not Purchased,0,499,0,0,25.05,Not Applicable,
CUST0486,29-07-2026,24,Female,Visakhapatnam,Mobile,Facebook,Summer Sale,Grocery,Coffee,Home Page,13,Added,Purchased,1,1999,150,1849,93.97,Wallet,4
CUST0487,24-08-2026,25,Male,Visakhapatnam,Desktop,Direct,New Customer,Sports,Yoga Mat,Product Page,17.1,Added,Not Purchased,0,4999,0,0,4.08,Not Applicable,
CUST0488,24-03-2026,43,Female,Delhi,Mobile,Facebook,No Campaign,Beauty,Lipstick,Category Page,1.3,Not Added,Not Purchased,0,2999,0,0,37.46,Not Applicable,
CUST0489,04-08-2026,43,Male,Mumbai,Desktop,Email,Diwali Sale,Grocery,Dry Fruits,Product Page,9.3,Added,Not Purchased,0,7999,0,0,34.56,Not Applicable,
CUST0490,29-07-2026,24,Male,Nizamabad,Desktop,Google,Diwali Sale,Books,Data Science Book,Category Page,12.4,Added,Not Purchased,0,699,0,0,58.29,Not Applicable,
CUST0491,20-01-2026,51,Female,Chennai,Mobile,Google,Festive Sale,Grocery,Snacks Pack,Home Page,11.9,Added,Not Purchased,0,1499,0,0,128.48,Not Applicable,
CUST0492,14-02-2026,49,Female,Bengaluru,Desktop,Facebook,Summer Sale,Beauty,Moisturizer,Cart Page,8.8,Not Added,Not Purchased,0,2499,0,0,51.92,Not Applicable,
CUST0493,24-08-2026,45,Male,Delhi,Mobile,Direct,Festive Sale,Fashion,Kurti,Product Page,3.8,Not Added,Not Purchased,0,2499,0,0,5.54,Not Applicable,
CUST0494,10-03-2026,51,Male,Visakhapatnam,Desktop,Instagram,New Customer,Grocery,Coffee,Category Page,17.6,Not Added,Not Purchased,0,1999,0,0,89.2,Not Applicable,
CUST0495,06-02-2026,19,Other,Nizamabad,Mobile,WhatsApp,Flash Sale,Home & Kitchen,Storage Box,Cart Page,16.4,Not Added,Not Purchased,0,1999,0,0,9.83,Not Applicable,
CUST0496,24-07-2026,30,Male,Chennai,Tablet,Google,Flash Sale,Electronics,Power Bank,Product Page,19.1,Not Added,Not Purchased,0,1299,0,0,29.42,Not Applicable,
CUST0497,24-08-2026,24,Other,Karimnagar,Mobile,Email,Festive Sale,Grocery,Dry Fruits,Cart Page,18.7,Not Added,Not Purchased,0,499,0,0,5.34,Not Applicable,
CUST0498,24-01-2026,25,Male,Hyderabad,Desktop,WhatsApp,No Campaign,Books,Python Book,Checkout Page,19.1,Added,Not Purchased,0,499,0,0,20.64,Not Applicable,
CUST0499,09-08-2026,47,Other,Warangal,Mobile,YouTube,Weekend Offer,Sports,Gym Gloves,Product Page,5.9,Added,Purchased,2,499,100,898,140.95,Wallet,4.5
CUST0500,19-06-2026,34,Other,Delhi,Tablet,Google,Weekend Offer,Home & Kitchen,Water Bottle,Product Page,4.5,Added,Purchased,3,2999,50,8947,75.37,UPI,3
